business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200744019,TARG in,2020-05-19 21:07:32.937500000,2020.0,1930832967.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,35126.78,65,,,,29,4,2020,14,5,2020,29,4,2020,21,2773,0-15
U001,200769623,WAL-MAR corporation,2020-05-31 12:21:09.500000000,2020.0,1930843510.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,30494.85,65,,,,1,5,2020,16,5,2020,1,5,2020,34,2977,16-30
U001,200230690,DECA ,2020-05-08 14:18:24.859375000,2020.0,1930855585.0,2020-05-04 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,8419.1,65,,,,4,5,2020,11,5,2020,1,5,2020,36,725,
U001,200771157,WEIS trust,2020-05-29 00:22:23.000000000,2020.0,1930620335.0,2020-03-08 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAGD,17587.99,65,,,,8,3,2020,12,5,2020,8,3,2020,33,3021,16-30
U001,200769623,WAL-MAR foundation,2020-06-06 12:37:58.125000000,2020.0,1930872459.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,661.11,65,,,,7,5,2020,22,5,2020,7,5,2020,34,2978,16-30
U001,200780383,MEIJ ,2020-03-20 01:38:10.750000000,2020.0,1930571596.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,1133.82,65,,,,27,2,2020,13,3,2020,27,2,2020,21,1832,0-15
U001,200769623,WAL-MAR associates,2020-04-28 22:04:42.375000000,2020.0,1930718846.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,7099.2,65,,,,30,3,2020,14,4,2020,30,3,2020,34,2974,0-15
U001,200726979,BJ'S  foundation,2020-05-03 03:57:52.015625000,2020.0,1930797966.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,1615.88,65,,,,17,4,2020,2,5,2020,17,4,2020,21,338,0-15
U001,200714710,SYSCO  trust,2020-05-12 10:24:40.718750000,2020.0,1930817242.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,14207.61,65,,,,22,4,2020,7,5,2020,22,4,2020,21,2708,0-15
U001,200799367,MCL in,2020-03-28 08:38:49.562500000,2020.0,1930597737.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,76569.74,65,,,,5,3,2020,20,3,2020,5,3,2020,21,1802,0-15
U001,200762678,JOR us,2020-04-21 00:46:50.375000000,2020.0,1930660837.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,34049.07,65,,,,18,3,2020,2,4,2020,18,3,2020,21,2895,16-30
CA02,140106408,WAL-M foundation,2020-05-01 08:51:34.500000000,2020.0,2960621958.0,2020-03-19 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,3201.2749999999996,65,,,,19,3,2020,5,4,2020,26,3,2020,5,2967,16-30
U001,200486270,BAR trust,2020-06-13 00:20:30.125000000,2020.0,1930850828.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,5520.37,65,,,,8,5,2020,23,5,2020,8,5,2020,21,2895,16-30
U001,200769623,WAL-MAR associates,2020-04-10 06:32:46.750000000,2020.0,1930630194.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,38862.67,65,,,,11,3,2020,26,3,2020,11,3,2020,34,2974,16-30
CA02,140104409,LOB systems,2020-05-14 22:56:24.437500000,2020.0,2960628243.0,2020-04-14 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-23 00:00:00.000000000,CA10,49135.520000000004,65,,,,14,4,2020,3,5,2020,23,4,2020,5,1651,0-15
CA02,140104392,FLANAG corporation,2020-04-03 23:06:47.375000000,2020.0,2960620101.0,2020-03-10 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-11 00:00:00.000000000,CA10,2910.46,65,,,,10,3,2020,21,3,2020,11,3,2020,5,948,0-15
CA02,140104249,SOB in,2020-04-30 20:41:11.125000000,2020.0,2960625211.0,2020-03-28 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-05 00:00:00.000000000,CA10,85286.117,65,,,,28,3,2020,15,4,2020,5,4,2020,5,2548,16-30
U001,200707822,PUBLI in,2020-05-25 09:26:35.656250000,2020.0,1930874008.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,49473.78,65,,,,6,5,2020,21,5,2020,6,5,2020,21,2199,0-15
U001,200785971,SYSCO  llc,2020-03-20 19:28:29.312500000,2020.0,1930580407.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,33093.29,65,,,,27,2,2020,13,3,2020,27,2,2020,21,2706,0-15
U001,200769623,WAL-MAR us,2020-05-12 02:03:13.250000000,2020.0,1930775134.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,45985.3,65,,,,11,4,2020,26,4,2020,11,4,2020,34,2983,16-30
U001,200792734,MDV/ systems,2020-04-11 11:47:15.031250000,2020.0,1930687468.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,1867.2,65,,,,23,3,2020,7,4,2020,23,3,2020,21,1828,0-15
U001,200769623,WAL-MAR associates,2020-04-29 16:48:26.250000000,2020.0,1930731481.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,17947.4,65,,,,2,4,2020,17,4,2020,2,4,2020,34,2974,0-15
U001,200974851,RESTA trust,2020-04-05 14:12:57.468750000,2020.0,1930659637.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,4228.63,65,,,,16,3,2020,31,3,2020,16,3,2020,21,2294,0-15
U001,200743129,BROOKS ,2020-05-14 10:26:56.660156250,2020.0,1930837945.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,139764.96,65,,,,29,4,2020,14,5,2020,29,4,2020,21,378,0-15
U001,200759878,SA us,2020-05-07 16:59:05.375000000,2020.0,1930581173.0,2020-02-29 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAGD,18084.61,65,,,,29,2,2020,4,5,2020,29,2,2020,33,2370,0-15
U001,200353024,DECA ,2020-05-10 00:59:29.992187500,2020.0,1930817278.0,2020-04-23 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,64.8,65,,,,23,4,2020,9,5,2020,16,4,2020,38,725,0-15
CA02,140106408,WAL-M trust,2020-04-26 20:59:15.000000000,2020.0,2960622846.0,2020-03-21 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,69533.485,65,,,,21,3,2020,31,3,2020,21,3,2020,5,2971,16-30
U001,200592182,DECA corporation,2020-04-21 06:58:30.203125000,2020.0,1930792365.0,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,2603.9,65,,,,16,4,2020,24,4,2020,1,4,2020,38,729,
U001,200769623,WAL-MAR associates,2020-04-29 16:48:26.250000000,2020.0,1930729131.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,28050.27,65,,,,2,4,2020,17,4,2020,2,4,2020,34,2974,0-15
U002,200501669,WAL MA corporation,2020-06-06 10:20:15.375000000,2020.0,1990572913.0,2020-04-11 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAG2,16381.68,65,,,,11,4,2020,16,5,2020,11,4,2020,32,2958,16-30
U001,200020431,DEC co,2020-04-21 12:58:22.546875000,2020.0,1930764987.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,5194.51,65,,,,9,4,2020,24,4,2020,1,4,2020,38,716,
U001,200769623,WAL-MAR foundation,2020-06-07 22:25:13.000000000,2020.0,1930876207.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,56148.14,65,,,,9,5,2020,24,5,2020,9,5,2020,34,2978,0-15
U001,200353024,DECA us,2020-04-08 22:25:58.421875000,2020.0,1930761182.0,2020-04-08 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,5805.44,65,,,,8,4,2020,11,4,2020,1,4,2020,36,735,
U001,200416837,DEC trust,2020-03-05 12:36:13.703125000,2020.0,1930599758.0,2020-03-04 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM1,4944.97,65,,,,4,3,2020,8,3,2020,1,3,2020,35,723,
U001,200540723,LAKE systems,2020-07-11 07:48:46.062500000,2020.0,1930669505.0,2020-03-18 00:00:00.000000000,2020-07-07 00:00:00.000000000,2020-03-18 00:00:00.000000000,90M7,85503.6,65,,,,18,3,2020,7,7,2020,18,3,2020,0,2895,0-15
U001,200726979,BJ'S  in,2020-05-01 03:22:42.765625000,2020.0,1930782461.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,472.81,65,,,,15,4,2020,30,4,2020,15,4,2020,21,339,0-15
U001,200769623,WAL-MAR co,2020-06-09 10:48:30.250000000,2020.0,1930883873.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,70630.5,65,,,,10,5,2020,25,5,2020,10,5,2020,34,2975,16-30
U001,200769623,WAL-MAR trust,2020-05-01 03:24:22.250000000,2020.0,1930717597.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,1329.23,65,,,,29,3,2020,13,4,2020,29,3,2020,34,2982,16-30
U001,200729942,SA ,2020-05-07 22:20:01.250000000,2020.0,1930798847.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,16360.32,65,,,,19,4,2020,4,5,2020,19,4,2020,21,2360,0-15
U001,200769623,WAL-MAR corporation,2020-04-08 01:54:15.000000000,2020.0,1930621466.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,32525.73,65,,,,9,3,2020,24,3,2020,9,3,2020,34,2977,16-30
U001,200707822,PUBLI corporation,2020-04-17 18:33:17.265625000,2020.0,1930731786.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,48498.04,65,,,,1,4,2020,16,4,2020,1,4,2020,21,2197,0-15
U001,200726979,BJ'S  corp,2020-05-03 00:33:15.156250000,2020.0,1930780612.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,165.9,65,,,,12,4,2020,27,4,2020,12,4,2020,21,336,0-15
U001,200744019,TARG us,2020-05-26 07:08:58.937500000,2020.0,1930856888.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,21541.5,65,,,,5,5,2020,20,5,2020,5,5,2020,21,2777,0-15
U001,200769623,WAL-MAR ,2020-05-19 01:19:06.375000000,2020.0,1930800294.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAH4,15916.28,65,,,,19,4,2020,4,5,2020,19,4,2020,34,2973,16-30
U001,200416837,DEC foundation,2020-05-25 21:22:17.140625000,2020.0,1930872175.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,73.32,65,,,,7,5,2020,24,5,2020,1,5,2020,38,719,0-15
U001,200337148,COAS systems,2020-05-17 19:02:52.500000000,2020.0,1930819748.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,1.66,65,,,,23,4,2020,8,5,2020,23,4,2020,21,556,0-15
U001,200762301,C&S WH ,2020-04-13 21:31:37.296875000,2020.0,1930705341.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,1542.24,65,,,,27,3,2020,11,4,2020,27,3,2020,26,445,0-15
U001,200769623,WAL-MAR foundation,2020-05-27 16:41:21.750000000,2020.0,1930823106.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,1400.27,65,,,,25,4,2020,10,5,2020,25,4,2020,34,2978,16-30
CA02,140104409,LOB trust,2020-04-11 04:59:27.500000000,2020.0,2960619370.0,2020-03-12 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,47598.32,65,,,,12,3,2020,30,3,2020,20,3,2020,5,1652,0-15
U001,200726979,BJ'S  systems,2020-04-08 00:17:35.312500000,2020.0,1930674458.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,423.54,65,,,,20,3,2020,4,4,2020,20,3,2020,21,341,0-15
U001,200769623,WAL-MAR trust,2020-04-30 09:09:53.750000000,2020.0,1930731026.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,1991.84,65,,,,2,4,2020,17,4,2020,2,4,2020,34,2982,0-15
U001,200769623,WAL-MAR in,2020-06-07 20:31:08.750000000,2020.0,1930877792.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,10928.44,65,,,,9,5,2020,24,5,2020,9,5,2020,34,2979,0-15
U001,200769623,WAL-MAR co,2020-06-10 10:48:30.250000000,2020.0,1930891775.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,44632.42,65,,,,11,5,2020,26,5,2020,11,5,2020,34,2975,16-30
U001,200769623,WAL-MAR corp,2020-05-28 19:06:04.875000000,2020.0,1930838635.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,9144.48,65,,,,1,5,2020,16,5,2020,1,5,2020,34,2976,0-15
CA02,140104225,SAVE-ON- in,2020-04-02 01:55:49.937500000,2020.0,2960619962.0,2020-03-11 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-11 00:00:00.000000000,CA10,86942.317,65,,,,11,3,2020,21,3,2020,11,3,2020,5,2406,0-15
U001,200776463,KROGE associates,2020-05-13 10:59:17.937500000,2020.0,1930818843.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,111263.73,65,,,,23,4,2020,8,5,2020,23,4,2020,21,1559,0-15
U001,200769623,WAL-MAR associates,2020-05-06 07:41:44.750000000,2020.0,1930758567.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,17754.13,65,,,,6,4,2020,21,4,2020,6,4,2020,34,2974,16-30
U001,200729942,SA associates,2020-04-25 11:52:39.437500000,2020.0,1930755360.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,4999.2,65,,,,6,4,2020,21,4,2020,6,4,2020,21,2361,0-15
U001,200772595,SAFEW trust,2020-04-30 18:18:16.125000000,2020.0,1930777681.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,117287.14,65,,,,11,4,2020,26,4,2020,11,4,2020,21,2382,0-15
U001,200148860,DOLLA in,2020-05-02 17:38:17.593750000,2020.0,1930804887.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,96517.18,65,,,,22,4,2020,7,5,2020,22,4,2020,21,807,
U001,200416837,DEC associates,2020-04-19 02:27:36.312500000,2020.0,1930812838.0,2020-04-22 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,1536.43,65,,,,22,4,2020,23,4,2020,16,4,2020,35,715,
U001,200759878,SA corporation,2020-04-06 06:45:50.781250000,2020.0,1930655361.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,13455.34,65,,,,18,3,2020,2,4,2020,18,3,2020,34,2364,0-15
U001,200769623,WAL-MAR us,2020-04-28 18:32:04.625000000,2020.0,1930719052.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,28232.78,65,,,,29,3,2020,13,4,2020,29,3,2020,34,2983,16-30
U001,200781803,JRD llc,2020-03-26 00:55:38.000000000,2020.0,1930609910.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,14981.98,65,,,,6,3,2020,21,3,2020,6,3,2020,21,1440,0-15
U001,200820380,SMITH'S associates,2020-04-12 04:37:35.437500000,2020.0,1930673957.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,2803.15,65,,,,24,3,2020,8,4,2020,24,3,2020,21,2512,0-15
U001,200705742,DOT llc,2020-03-07 04:23:36.468750000,2020.0,1930571260.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,21926.82,65,,,,27,2,2020,13,3,2020,27,2,2020,21,838,
U001,200792283,SYSCO  systems,2020-04-12 00:07:19.031250000,2020.0,1930600894.0,2020-03-06 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-06 00:00:00.000000000,NA32,26345.09,65,,,,6,3,2020,7,4,2020,6,3,2020,14,2707,0-15
U001,200729290,KROGER us,2020-04-12 20:32:21.375000000,2020.0,1930691582.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,15569.69,65,,,,25,3,2020,9,4,2020,25,3,2020,21,1579,0-15
U001,200707822,PUBLI foundation,2020-04-18 06:06:18.062500000,2020.0,1930716512.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,153476.09,65,,,,30,3,2020,14,4,2020,30,3,2020,21,2198,0-15
U001,200230690,DECA systems,2020-05-08 10:38:43.328125000,2020.0,1930858932.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,38916.22,65,,,,5,5,2020,11,5,2020,1,5,2020,36,733,
U001,200592182,DECA systems,2020-04-21 02:11:18.765625000,2020.0,1930789795.0,2020-04-16 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,17319.56,65,,,,16,4,2020,24,4,2020,1,4,2020,38,733,
U001,200439158,POST  us,2020-03-26 20:03:22.281250000,2020.0,1930594241.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,17916.0,65,,,,6,3,2020,21,3,2020,6,3,2020,21,2149,0-15
CA02,140104249,SOB us,2020-05-22 10:17:09.250000000,2020.0,2960629307.0,2020-04-17 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-26 00:00:00.000000000,CA10,45196.21399999999,65,,,,17,4,2020,6,5,2020,26,4,2020,5,2552,16-30
U001,200744019,TARG corp,2020-05-20 22:40:50.750000000,2020.0,1930830988.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,15724.54,65,,,,30,4,2020,15,5,2020,30,4,2020,21,2770,0-15
U001,200769623,WAL-MAR trust,2020-05-07 06:18:04.750000000,2020.0,1930745487.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,31744.24,65,,,,6,4,2020,21,4,2020,6,4,2020,34,2982,16-30
U001,200353024,DECA corp,2020-04-26 09:11:02.968750000,2020.0,1930761253.0,2020-04-08 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,245.52,65,,,,8,4,2020,24,4,2020,1,4,2020,38,728,0-15
U001,200769623,WAL-MAR us,2020-04-21 18:51:59.375000000,2020.0,1930683878.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,22502.78,65,,,,22,3,2020,6,4,2020,22,3,2020,34,2983,16-30
U001,200755701,ASSOCI systems,2020-05-22 21:49:52.640625000,2020.0,1930861139.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,33336.32,65,,,,7,5,2020,22,5,2020,7,5,2020,21,177,0-15
U001,200769623,WAL-MAR in,2020-04-26 01:41:59.625000000,2020.0,1930708347.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,38135.13,65,,,,27,3,2020,11,4,2020,27,3,2020,34,2979,16-30
U001,200726979,BJ'S  us,2020-05-19 22:02:15.500000000,2020.0,1930825969.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,132.72,65,,,,26,4,2020,11,5,2020,26,4,2020,21,343,0-15
U001,200744019,TARG ,2020-04-18 03:42:08.937500000,2020.0,1930714375.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,31838.22,65,,,,28,3,2020,12,4,2020,28,3,2020,21,2767,0-15
U001,200148860,DOLLA corporation,2020-04-27 02:32:05.062500000,2020.0,1930801167.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,69758.27,65,,,,19,4,2020,4,5,2020,19,4,2020,21,805,
CA02,140104409,LOB systems,2020-04-28 04:11:20.625000000,2020.0,2960626347.0,2020-04-05 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-06 00:00:00.000000000,CA10,8922.186,65,,,,5,4,2020,16,4,2020,6,4,2020,5,1651,0-15
U001,200743996,STATER  co,2020-04-30 16:23:23.750000000,2020.0,1930593231.0,2020-03-03 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAGD,10606.91,65,,,,3,3,2020,7,5,2020,3,3,2020,33,2596,
U001,200744019,TARG co,2020-05-17 21:07:32.937500000,2020.0,1930828192.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,37712.64,65,,,,27,4,2020,12,5,2020,27,4,2020,21,2769,0-15
U001,200769623,WAL-MAR associates,2020-04-28 23:01:38.375000000,2020.0,1930719319.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,23436.13,65,,,,30,3,2020,14,4,2020,30,3,2020,34,2974,0-15
U001,200726979,BJ'S  co,2020-03-23 21:38:45.687500000,2020.0,1930584348.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,278.32,65,,,,29,2,2020,15,3,2020,29,2,2020,21,335,0-15
U001,200769623,WAL-MAR corporation,2020-04-15 12:01:36.375000000,2020.0,1930655129.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,21195.64,65,,,,16,3,2020,31,3,2020,16,3,2020,34,2977,16-30
U001,200769623,WAL-MAR llc,2020-05-22 03:33:27.875000000,2020.0,1930793268.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,245.14,65,,,,17,4,2020,2,5,2020,17,4,2020,34,2980,16-30
U001,200980828,BEN E llc,2020-03-13 06:04:12.562500000,2020.0,1930612303.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,35975.1,65,,,,6,3,2020,21,3,2020,6,3,2020,21,311,
U001,200769623,WAL-MAR trust,2020-05-31 09:18:55.625000000,2020.0,1930847531.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,14779.92,65,,,,3,5,2020,18,5,2020,3,5,2020,34,2982,0-15
U001,200726979,BJ'S  corporation,2020-04-30 12:57:36.687500000,2020.0,1930760950.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,55.21,65,,,,9,4,2020,24,4,2020,9,4,2020,21,337,0-15
U001,200571849,US  in,2020-04-28 22:35:07.000000000,2020.0,1930692228.0,2020-03-27 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAD1,193.05,65,,,,27,3,2020,16,4,2020,27,3,2020,28,2881,0-15
U001,200769623,WAL-MAR foundation,2020-05-21 04:40:05.250000000,2020.0,1930812780.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,1898.9,65,,,,21,4,2020,6,5,2020,21,4,2020,34,2978,16-30
CA02,140106408,WAL-M llc,2020-05-03 07:13:33.250000000,2020.0,2960624164.0,2020-03-27 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,13106.702,65,,,,27,3,2020,6,4,2020,27,3,2020,5,2969,16-30
CA02,2001,KRAFT  us,2020-05-12 19:51:21.750000000,2020.0,2960622243.0,2020-03-25 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAG2,19143.431999999997,65,,,,25,3,2020,30,4,2020,26,3,2020,32,1517,0-15
CA02,140104429,COSTCO corporation,2020-05-29 14:07:12.375000000,2020.0,2960632748.0,2020-05-07 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,3044.615,65,,,,7,5,2020,18,5,2020,8,5,2020,5,630,0-15
CA02,140104409,LOB co,2020-05-07 05:22:08.625000000,2020.0,2960628446.0,2020-04-14 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,45808.161,65,,,,14,4,2020,25,4,2020,15,4,2020,5,1645,0-15
U001,200794332,COST corporation,2020-04-03 02:29:11.664062500,2020.0,1930659885.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAAX,1390.46,65,,,,18,3,2020,2,4,2020,18,3,2020,23,619,0-15
